meta_doi,meta_instrument_name,scale_name,item_text,database,corpus,url
NA,Substance Use Risk Profile Scale (23-item) (SURPS),total_scale,I am very enthusiastic about my future,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,International Personality Item Pool (IPIP) NEO,total_scale,Put little time and effort into my work.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-neo-crf-
NA,International Personality Item Pool (IPIP) NEO,total_scale,Do just enough work to get by.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-neo-crf-
NA,International Personality Item Pool (IPIP) NEO,total_scale,Work hard.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-neo-crf-
NA,NEO Personality Inventory (NEO-PI),total_scale,I try to perform all the tasks assigned to me conscientiously.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/neo-pi-3-cde
NA,Grit Scale,total_scale,I am a hard worker.,ScienceofBehaviorChange,larsen_corpus,NA
NA,International Personality Item Pool (IPIP) NEO,total_scale,Am not highly motivated to succeed.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-neo-crf-
NA,Strengths and Difficulties Questionnaire (27 items + 5-item impact supplement)(SDQ),total_scale,How long have these difficulties been present?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=EPAD
NA,Strengths & Difficulties Questionnaire (25 items + 7 item impact supplement) (SDQ),total_scale,How long have these difficulties been present?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=MHCYP
NA,Strengths & Difficulties Questionnaire (25-item + 8-item Impact Supplement) (SDQ),total_scale,How long have these difficulties been present?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=REACH
NA,Strengths and Difficulties Questionnaire (25-item + 5-item impact supplement) (SDQ),total_scale,How long have these difficulties been present?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=SCAMP
NA,PTSD symptoms - impairment,total_scale,How long have you been having these problems?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=REACH
NA,Development and Wellbeing Assessment (DAWBA),total_scale,How long has your child's problem been going on for?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=MHCYP
NA,The Copenhagen Burnout Inventory,Personal burnout,How often do you feel weak and susceptible to illness?,Stress Measurement Network,larsen_corpus,NA
NA,Pittsburgh Sleep Quality Index,total_scale,"During the past month, how often have you had trouble sleeping because you' 
Cough or snore loudly",NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/psqi-cde
NA,Pittsburgh Sleep Quality Index (PSQI),total_scale,"During the past month, how often have you had trouble sleeping because you cough or snore loudly",ScienceofBehaviorChange,larsen_corpus,NA
NA,The 14 item Shirom-Melamed Burnout Measure,Cognitive Weariness,I feel I'm not thinking clearly.,Stress Measurement Network,larsen_corpus,NA
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I feel confused.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I feel tense.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I feel jittery.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I am strained.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I feel steady.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I feel nervous.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I am upset.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I feel pleasant.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,State-Trait Anxiety Inventory (State Anxiety only) (20-item) (STAI),total_scale,"At this moment, I feel frightened.",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=WCHADS
NA,International Personality Item Pool (IPIP) BIG5,total_scale,Have frequent mood swings.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-5-cde
NA,International Personality Item Pool (IPIP) NEO,total_scale,Have frequent mood swings.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-neo-crf-
NA,International Personality Item Pool (IPIP) BIG5,total_scale,Change my mood a lot.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-5-cde
NA,NEO Personality Inventory (NEO-PI),total_scale,Odd things--like certain scents or the names of distant places--can evoke strong moods in me.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/neo-pi-3-cde
NA,Pediatric Quality of Life Enjoyment and Satisfaction Questionnaire (PQ-LES-Q),total_scale,"Over the past week, how have things been with your mood or feelings?",ScienceofBehaviorChange,larsen_corpus,NA
NA,International Personality Item Pool (IPIP) NEO,total_scale,Experience very few emotional highs and lows.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-neo-crf-
NA,PTSD Checklist for DSM-5 (PCL-5),total_scale,"In the past month, have you been bothered by and blamed yourself or someone else for the stressful experience or what happened after it?",ScienceofBehaviorChange,larsen_corpus,NA
NA,Mood And Feelings Questionnaire (34-item)(MFQ),total_scale,I blamed myself for things that weren't my fault,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=EPAD
NA,Mood and Feelings Questionnaire (MFQ),total_scale,I blamed myself for things that weren't my fault,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=ROOTS
NA,Mood And Feelings Questionnaire - Parent Report (34-item)(MFQ-P),total_scale,S/he blamed him/herself for things that weren't his/her fault,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=EPAD
NA,Brief Religious Coping (RCOPE),total_scale,Decided the devil made this happen.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/brief-rcope-cde
NA,Daily Stress Inventory,Stress events related to work,Performed poorly due to others,Stress Measurement Network,larsen_corpus,NA
NA,Drug Abuse Screening Test (DAST),total_scale,Do your friends or relatives know or suspect you abuse drugs?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,Measure of Sickle Cell Stigma (MoSCS),total_scale,"In many areas of my life, no one knows that I have sickle cell disease.",NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2024-03/moscs-cde
NA,Measure of Sickle Cell Stigma (MoSCS),total_scale,I am very careful who I tell that I have sickle cell disease.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2024-03/moscs-cde
NA,Cohen's Social Network Index,Volunteer Contact,"Are you currently involved in regular volunteer work? (If not, check 'no' and skip to question 12.)",Stress Measurement Network,larsen_corpus,NA
NA,Basic Access Index,total_scale,"In the city or area where you live, is it easy or not easy to get clean and safe water?",ScienceofBehaviorChange,larsen_corpus,NA
NA,Basic Access Index,total_scale,"In the city or area where you live, is it easy or not easy to get medicine?",ScienceofBehaviorChange,larsen_corpus,NA
NA,Basic Access Index,total_scale,"In the city or area where you live, is it easy or not easy to get affordable fresh fruit and vegetables?",ScienceofBehaviorChange,larsen_corpus,NA
NA,Retrospective Self-Report Measure of Childhood Neglect,Neglect,How many days did the place where you lived usually have moldy or spoiled food?,Stress Measurement Network,larsen_corpus,NA
NA,Basic Access Index,total_scale,"In the city or area where you live, is it easy or not easy to get a safe place to exercise?",ScienceofBehaviorChange,larsen_corpus,NA
NA,Michigan Alcoholism Screening Test (MAST),total_scale,"Have you ever been arrested for drunk driving, driving while intoxicated, or driving under the influence of alcoholic beverages?",CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,Drug Abuse Screening Test (DAST),total_scale,Have you ever been arrested for driving while under the influence of drugs?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,Drug Abuse Screening Test (DAST),total_scale,Have you ever been arrested for possession of illegal drugs?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,Drug Abuse Screening Test (DAST),total_scale,Have you ever been arrested because of unusual behaviour while under the influence of drugs?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,UPPS-P Impulsive Behavior Scale,total_scale,I have a reserved and cautious attitude toward life.,ScienceofBehaviorChange,larsen_corpus,NA
NA,UPPS-P Impulsive Behavior Scale,total_scale,I am a cautious person.,ScienceofBehaviorChange,larsen_corpus,NA
NA,Stages of Change Readiness and Treatment Eagerness Scale (SOCRATES),total_scale,I have a drug problem,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-07/socrates-cde
NA,Stages of Change Readiness and Treatment Eagerness Scale (SOCRATES),total_scale,I am a drug addict.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-07/socrates-cde
NA,Stages of Change Readiness and Treatment Eagerness Scale (SOCRATES),total_scale,I have serious problems with drugs.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-07/socrates-cde
NA,Stages of Change Readiness and Treatment Eagerness Scale (SOCRATES),total_scale,I have serious problems with drinking.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-07/socrates-cde
NA,Brief Religious Coping (RCOPE),total_scale,Tried to see how God might be trying to strengthen me in this situation.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/brief-rcope-cde
NA,Positive Mental Health Measurement Scale,total_scale,In general I hesitate to ask others to help me,ScienceofBehaviorChange,larsen_corpus,NA
NA,Selection-Optimization-Compensation Questionnaire,total_scale,When something in my life is not working as well as it used to I ask others for help or advice,ScienceofBehaviorChange,larsen_corpus,NA
NA,PROMIS Self- Efficacy for Managing Chronic Conditions- Managing Social Interaction SF 4a,total_scale,I can ask for help when I dont understand something,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-social-interaction-4a-cde
NA,Physical Health and Wellbeing Scale,total_scale,Are you able to ask someone for help with a problem?,ScienceofBehaviorChange,larsen_corpus,NA
NA,Evaluation Index,total_scale,"On which step of the ladder would you say you personally
feel you stand at this time?",ScienceofBehaviorChange,larsen_corpus,NA
NA,Fagerstrom Test for Nicotine Dependence (FTND),total_scale,How soon after you wake up do you have your first cigarette?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,Fagerstrom Test for Nicotine Dependence,total_scale,How soon after waking do you usually smoke your first cigarette?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=APMS_other
NA,European School Survey Project on Alcohol and Drugs - Tobacco (ESPAD),total_scale,How soon after you wake up do you smoke your first cigarette?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,Fagerstrom Test for Nicotine Dependence (FTND),total_scale,Do you smoke more frequently during the first hours after waking than during the rest of the day?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,European School Survey Project on Alcohol and Drugs - Tobacco (ESPAD),total_scale,Do you smoke more frequently during the first hours after waking than the rest of the day?,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=IMAGEN
NA,International Personality Item Pool (IPIP) BIG5,total_scale,Know how to captivate people.,NIHHeal,larsen_corpus,https://heal.nih.gov/files/CDEs/2023-09/ipip-5-cde
NA,Hospital Anxiety and Depression Scale (14-item)(HADS),total_scale,I still enjoy the things I used to enjoy,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=EPAD
NA,Life Satisfaction Index for the Third Age (LSITA) Scale,total_scale,The things I do are as interesting to me as they ever were.,ScienceofBehaviorChange,larsen_corpus,NA
NA,Memorial University of Newfoundland (MUNSH) Scale of Happiness,total_scale,The things I do are as interesting to me as they ever were,ScienceofBehaviorChange,larsen_corpus,NA
NA,Beck Depression Inventory (21-item)(BDI),total_scale,I get as much satisfaction out of things as I used to,CatalogueMentalHealth,larsen_corpus,https://www.cataloguementalhealth.ac.uk/?content=study&studyid=EPAD
